Data as of,Start Date,End Date,State,Sex,Age group,COVID-19 Deaths,Total Deaths,Pneumonia Deaths,Pneumonia and COVID-19 Deaths,Influenza Deaths,"Pneumonia, Influenza, or COVID-19 Deaths",Footnote
02/10/2021,01/01/2020,02/06/2021,Nebraska,Female,All Ages,1085,10154,947,401,31,1662,
02/10/2021,01/01/2020,02/06/2021,Nebraska,Female,Under 1 year,0,49,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,Nebraska,Female,0-17 years,0,90,,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Nebraska,Female,1-4 years,0,12,0,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Nebraska,Female,5-14 years,0,18,,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Nebraska,Female,15-24 years,,54,,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Nebraska,Female,18-29 years,,76,,,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Nebraska,Female,25-34 years,,83,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Nebraska,Female,30-49 years,23,370,25,,0,41,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Nebraska,Female,35-44 years,,163,,,0,13,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Nebraska,Female,45-54 years,32,366,40,16,,57,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Nebraska,Female,50-64 years,109,1146,107,49,,173,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Nebraska,Female,55-64 years,89,937,81,36,,139,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Nebraska,Female,65-74 years,156,1652,156,67,,250,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Nebraska,Female,75-84 years,281,2401,256,118,,423,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Nebraska,Female,85 years and over,512,4419,396,158,12,762,
02/10/2021,01/01/2020,02/06/2021,Nebraska,Unknown,All Ages,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,Nebraska,Unknown,Under 1 year,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,Nebraska,Unknown,0-17 years,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,Nebraska,Unknown,1-4 years,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,Nebraska,Unknown,5-14 years,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,Nebraska,Unknown,15-24 years,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,Nebraska,Unknown,18-29 years,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,Nebraska,Unknown,25-34 years,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,Nebraska,Unknown,30-49 years,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,Nebraska,Unknown,35-44 years,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,Nebraska,Unknown,45-54 years,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,Nebraska,Unknown,50-64 years,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,Nebraska,Unknown,55-64 years,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,Nebraska,Unknown,65-74 years,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,Nebraska,Unknown,75-84 years,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,Nebraska,Unknown,85 years and over,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,Nevada,All Sexes,All Ages,4442,33974,5187,3486,59,6201,
02/10/2021,01/01/2020,02/06/2021,Nevada,Male,All Ages,2759,19167,3154,2185,33,3761,
02/10/2021,01/01/2020,02/06/2021,Nevada,Male,Under 1 year,0,89,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Nevada,Male,0-17 years,,200,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Nevada,Male,1-4 years,0,21,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Nevada,Male,5-14 years,,42,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Nevada,Male,15-24 years,,293,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Nevada,Male,18-29 years,11,479,16,,0,19,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Nevada,Male,25-34 years,20,534,30,16,0,34,
02/10/2021,01/01/2020,02/06/2021,Nevada,Male,30-49 years,182,1665,189,139,,233,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Nevada,Male,35-44 years,78,774,75,56,,98,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Nevada,Male,45-54 years,230,1461,247,184,,295,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Nevada,Male,50-64 years,564,3876,642,446,12,772,
02/10/2021,01/01/2020,02/06/2021,Nevada,Male,55-64 years,425,3006,490,335,10,590,
02/10/2021,01/01/2020,02/06/2021,Nevada,Male,65-74 years,741,4675,874,587,10,1038,
02/10/2021,01/01/2020,02/06/2021,Nevada,Male,75-84 years,804,4908,907,643,,1076,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Nevada,Male,85 years and over,455,3364,522,362,,617,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Nevada,Female,All Ages,1683,14807,2033,1301,26,2440,
02/10/2021,01/01/2020,02/06/2021,Nevada,Female,Under 1 year,0,68,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,Nevada,Female,0-17 years,,116,0,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Nevada,Female,1-4 years,0,12,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,Nevada,Female,5-14 years,0,18,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,Nevada,Female,15-24 years,,104,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Nevada,Female,18-29 years,11,191,,,0,15,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Nevada,Female,25-34 years,15,230,20,11,,26,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Nevada,Female,30-49 years,70,864,84,49,,111,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Nevada,Female,35-44 years,24,390,26,15,,37,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Nevada,Female,45-54 years,78,796,111,59,,135,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Nevada,Female,50-64 years,256,2244,341,198,,406,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Nevada,Female,55-64 years,218,1797,275,167,,330,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Nevada,Female,65-74 years,398,3125,518,325,,596,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Nevada,Female,75-84 years,523,3994,618,412,,733,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Nevada,Female,85 years and over,424,4273,463,312,,578,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,Nevada,Unknown,All Ages,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,Nevada,Unknown,Under 1 year,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,Nevada,Unknown,0-17 years,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,Nevada,Unknown,1-4 years,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,Nevada,Unknown,5-14 years,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,Nevada,Unknown,15-24 years,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,Nevada,Unknown,18-29 years,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,Nevada,Unknown,25-34 years,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,Nevada,Unknown,30-49 years,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,Nevada,Unknown,35-44 years,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,Nevada,Unknown,45-54 years,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,Nevada,Unknown,50-64 years,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,Nevada,Unknown,55-64 years,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,Nevada,Unknown,65-74 years,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,Nevada,Unknown,75-84 years,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,Nevada,Unknown,85 years and over,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,New Hampshire,All Sexes,All Ages,1090,14780,935,282,37,1777,
02/10/2021,01/01/2020,02/06/2021,New Hampshire,Male,All Ages,534,7601,510,164,16,893,
02/10/2021,01/01/2020,02/06/2021,New Hampshire,Male,Under 1 year,0,28,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,New Hampshire,Male,0-17 years,0,61,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,New Hampshire,Male,1-4 years,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,New Hampshire,Male,5-14 years,0,11,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,New Hampshire,Male,15-24 years,,74,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,New Hampshire,Male,18-29 years,,139,0,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,New Hampshire,Male,25-34 years,,180,,,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,New Hampshire,Male,30-49 years,,512,13,,,18,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,New Hampshire,Male,35-44 years,,230,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,New Hampshire,Male,45-54 years,12,438,14,,,23,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,New Hampshire,Male,50-64 years,38,1270,61,11,,89,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,New Hampshire,Male,55-64 years,30,1014,51,,0,72,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,New Hampshire,Male,65-74 years,98,1670,116,39,,178,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,New Hampshire,Male,75-84 years,179,1894,166,57,,294,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,New Hampshire,Male,85 years and over,210,2055,152,53,,311,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,New Hampshire,Female,All Ages,556,7179,425,118,21,884,
02/10/2021,01/01/2020,02/06/2021,New Hampshire,Female,Under 1 year,0,22,0,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,New Hampshire,Female,0-17 years,0,32,0,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,New Hampshire,Female,1-4 years,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,New Hampshire,Female,5-14 years,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,New Hampshire,Female,15-24 years,0,29,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,New Hampshire,Female,18-29 years,0,67,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,New Hampshire,Female,25-34 years,0,86,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,New Hampshire,Female,30-49 years,,254,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,New Hampshire,Female,35-44 years,0,110,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,New Hampshire,Female,45-54 years,,241,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,New Hampshire,Female,50-64 years,12,757,24,,,37,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,New Hampshire,Female,55-64 years,10,612,21,,,32,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,New Hampshire,Female,65-74 years,68,1142,84,24,,136,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,New Hampshire,Female,75-84 years,140,1750,122,33,,231,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,New Hampshire,Female,85 years and over,335,3177,190,58,,474,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,New Hampshire,Unknown,All Ages,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,New Hampshire,Unknown,Under 1 year,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,New Hampshire,Unknown,0-17 years,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,New Hampshire,Unknown,1-4 years,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,New Hampshire,Unknown,5-14 years,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,New Hampshire,Unknown,15-24 years,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,New Hampshire,Unknown,18-29 years,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,New Hampshire,Unknown,25-34 years,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,New Hampshire,Unknown,30-49 years,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,New Hampshire,Unknown,35-44 years,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,New Hampshire,Unknown,45-54 years,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,New Hampshire,Unknown,50-64 years,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,New Hampshire,Unknown,55-64 years,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,New Hampshire,Unknown,65-74 years,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,New Hampshire,Unknown,75-84 years,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,New Hampshire,Unknown,85 years and over,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,New Jersey,All Sexes,All Ages,19721,102998,14427,9697,155,24591,
02/10/2021,01/01/2020,02/06/2021,New Jersey,Male,All Ages,10763,52393,7991,5465,92,13374,
02/10/2021,01/01/2020,02/06/2021,New Jersey,Male,Under 1 year,,180,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,New Jersey,Male,0-17 years,,308,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,New Jersey,Male,1-4 years,0,39,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,New Jersey,Male,5-14 years,0,36,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,New Jersey,Male,15-24 years,15,438,13,,0,25,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,New Jersey,Male,18-29 years,46,954,34,17,0,63,
02/10/2021,01/01/2020,02/06/2021,New Jersey,Male,25-34 years,95,1282,61,46,,113,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,New Jersey,Male,30-49 years,605,3938,385,290,14,713,
02/10/2021,01/01/2020,02/06/2021,New Jersey,Male,35-44 years,257,1816,165,121,,303,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,New Jersey,Male,45-54 years,736,3608,476,358,13,867,
02/10/2021,01/01/2020,02/06/2021,New Jersey,Male,50-64 years,2139,9978,1479,1088,16,2545,
02/10/2021,01/01/2020,02/06/2021,New Jersey,Male,55-64 years,1687,7779,1183,867,11,2013,
02/10/2021,01/01/2020,02/06/2021,New Jersey,Male,65-74 years,2493,10901,1839,1304,17,3043,
02/10/2021,01/01/2020,02/06/2021,New Jersey,Male,75-84 years,2860,12797,2197,1508,21,3567,
02/10/2021,01/01/2020,02/06/2021,New Jersey,Male,85 years and over,2619,13517,2055,1258,24,3440,
02/10/2021,01/01/2020,02/06/2021,New Jersey,Female,All Ages,8957,50601,6435,4231,63,11216,
02/10/2021,01/01/2020,02/06/2021,New Jersey,Female,Under 1 year,0,159,,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,New Jersey,Female,0-17 years,,240,,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,New Jersey,Female,1-4 years,,23,0,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,New Jersey,Female,5-14 years,,32,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,New Jersey,Female,15-24 years,,167,,,0,11,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,New Jersey,Female,18-29 years,24,349,22,11,0,35,
02/10/2021,01/01/2020,02/06/2021,New Jersey,Female,25-34 years,44,471,37,19,,65,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,New Jersey,Female,30-49 years,202,1827,159,96,,269,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,New Jersey,Female,35-44 years,89,850,67,44,,113,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,New Jersey,Female,45-54 years,270,1838,214,135,,350,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,New Jersey,Female,50-64 years,989,5753,719,495,,1220,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,New Jersey,Female,55-64 years,807,4629,575,403,,985,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,New Jersey,Female,65-74 years,1445,7744,1062,730,,1782,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,New Jersey,Female,75-84 years,2373,12200,1810,1212,12,2982,
02/10/2021,01/01/2020,02/06/2021,New Jersey,Female,85 years and over,3922,22488,2660,1687,30,4922,
02/10/2021,01/01/2020,02/06/2021,New Jersey,Unknown,All Ages,,,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,New Jersey,Unknown,Under 1 year,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,New Jersey,Unknown,0-17 years,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,New Jersey,Unknown,1-4 years,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,New Jersey,Unknown,5-14 years,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,New Jersey,Unknown,15-24 years,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,New Jersey,Unknown,18-29 years,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,New Jersey,Unknown,25-34 years,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,New Jersey,Unknown,30-49 years,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,New Jersey,Unknown,35-44 years,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,New Jersey,Unknown,45-54 years,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,New Jersey,Unknown,50-64 years,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,New Jersey,Unknown,55-64 years,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,New Jersey,Unknown,65-74 years,,,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,New Jersey,Unknown,75-84 years,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,New Jersey,Unknown,85 years and over,0,0,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,New Mexico,All Sexes,All Ages,3107,23654,2591,1517,61,4240,
02/10/2021,01/01/2020,02/06/2021,New Mexico,Male,All Ages,1711,12770,1471,870,32,2343,
02/10/2021,01/01/2020,02/06/2021,New Mexico,Male,Under 1 year,0,46,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,New Mexico,Male,0-17 years,,123,,,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,New Mexico,Male,1-4 years,0,15,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,New Mexico,Male,5-14 years,,27,,,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,New Mexico,Male,15-24 years,,210,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,New Mexico,Male,18-29 years,14,421,14,,0,22,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,New Mexico,Male,25-34 years,40,560,32,19,0,53,
02/10/2021,01/01/2020,02/06/2021,New Mexico,Male,30-49 years,155,1456,133,93,,198,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,New Mexico,Male,35-44 years,71,709,60,44,,89,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,New Mexico,Male,45-54 years,138,962,125,84,,186,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,New Mexico,Male,50-64 years,355,2480,301,195,10,471,
02/10/2021,01/01/2020,02/06/2021,New Mexico,Male,55-64 years,274,1951,229,146,,361,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,New Mexico,Male,65-74 years,416,2724,356,222,,558,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,New Mexico,Male,75-84 years,437,2968,381,221,,604,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,New Mexico,Male,85 years and over,333,2598,284,132,,487,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,New Mexico,Female,All Ages,1396,10884,1120,647,29,1897,
02/10/2021,01/01/2020,02/06/2021,New Mexico,Female,Under 1 year,0,34,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,New Mexico,Female,0-17 years,0,65,,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,New Mexico,Female,1-4 years,0,,,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/10/2021,01/01/2020,02/06/2021,New Mexico,Female,5-14 years,0,10,0,0,0,0,
02/10/2021,01/01/2020,02/06/2021,New Mexico,Female,15-24 years,,86,,,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
