DateUpdated,AgeGroups,Total cases,Confirmed cases,Probable cases,Total case rate,Total deaths,Confirmed deaths,Probable deaths
08/18/2020,70-79,4567,4332,235,1752,971,804,167
08/18/2020,80 and older,7075,6413,662,4310,2674,2081,593
08/19/2020,0-9,856,833,23,226,1,1,0
08/19/2020,10-19,2035,1962,73,443,1,1,0
08/19/2020,20-29,6733,6520,213,1445,4,4,0
08/19/2020,30-39,7436,7264,172,1689,21,21,0
08/19/2020,40-49,7225,7032,193,1640,57,45,12
08/19/2020,50-59,8529,8285,244,1611,182,152,30
08/19/2020,60-69,6910,6701,209,1597,546,463,83
08/19/2020,70-79,4575,4341,234,1755,971,804,167
08/19/2020,80 and older,7080,6418,662,4313,2675,2081,594
08/20/2020,0-9,862,839,23,227,1,1,0
08/20/2020,10-19,2050,1975,75,446,1,1,0
08/20/2020,20-29,6751,6536,215,1449,4,4,0
08/20/2020,30-39,7442,7268,174,1690,21,21,0
08/20/2020,40-49,7237,7042,195,1643,57,45,12
08/20/2020,50-59,8540,8293,247,1613,183,153,30
08/20/2020,60-69,6919,6709,210,1599,546,463,83
08/20/2020,70-79,4578,4344,234,1756,972,805,167
08/20/2020,80 and older,7087,6425,662,4317,2675,2081,594
08/23/2020,0-9,890,864,26,235,1,1,0
08/23/2020,10-19,2124,2046,78,462,1,1,0
08/23/2020,20-29,6872,6648,224,1475,4,4,0
08/23/2020,30-39,7533,7351,182,1711,21,21,0
08/23/2020,40-49,7305,7106,199,1659,57,45,12
08/23/2020,50-59,8606,8359,247,1625,183,153,30
08/23/2020,60-69,6940,6730,210,1604,546,463,83
08/23/2020,70-79,4594,4358,236,1763,972,805,167
08/23/2020,80 and older,7094,6432,662,4321,2675,2081,594
08/24/2020,0-9,894,868,26,236,1,1,0
08/24/2020,10-19,2129,2051,78,463,1,1,0
08/24/2020,20-29,6884,6659,225,1477,4,4,0
08/24/2020,30-39,7542,7361,181,1713,21,21,0
08/24/2020,40-49,7308,7108,200,1659,57,45,12
08/24/2020,50-59,8611,8364,247,1626,183,153,30
08/24/2020,60-69,6944,6734,210,1605,546,463,83
08/24/2020,70-79,4594,4358,236,1763,975,808,167
08/24/2020,80 and older,7090,6432,658,4319,2675,2084,591
08/25/2020,0-9,904,878,26,238,1,1,0
08/25/2020,10-19,2152,2072,80,468,1,1,0
08/25/2020,20-29,6936,6704,232,1488,4,4,0
08/25/2020,30-39,7573,7390,183,1720,21,21,0
08/25/2020,40-49,7338,7138,200,1666,57,45,12
08/25/2020,50-59,8633,8384,249,1631,183,153,30
08/25/2020,60-69,6958,6746,212,1608,546,463,83
08/25/2020,70-79,4598,4361,237,1764,974,806,168
08/25/2020,80 and older,7094,6435,659,4321,2676,2085,591
08/26/2020,0-9,912,885,27,241,1,1,0
08/26/2020,10-19,2178,2096,82,474,1,1,0
08/26/2020,20-29,6965,6733,232,1495,4,4,0
08/26/2020,30-39,7600,7415,185,1726,21,21,0
08/26/2020,40-49,7351,7150,201,1669,57,45,12
08/26/2020,50-59,8650,8399,251,1634,183,153,30
08/26/2020,60-69,6969,6757,212,1611,547,463,84
08/26/2020,70-79,4602,4364,238,1766,975,807,168
08/26/2020,80 and older,7096,6437,659,4322,2676,2084,592
08/27/2020,0-9,922,895,27,243,1,1,0
08/27/2020,10-19,2210,2125,85,481,1,1,0
08/27/2020,20-29,7004,6764,240,1503,4,4,0
08/27/2020,30-39,7622,7435,187,1731,21,21,0
08/27/2020,40-49,7366,7165,201,1672,57,45,12
08/27/2020,50-59,8662,8411,251,1636,183,153,30
08/27/2020,60-69,6978,6766,212,1613,547,463,84
08/27/2020,70-79,4606,4368,238,1767,975,807,168
08/27/2020,80 and older,7098,6439,659,4324,2676,2084,592
08/30/2020,0-9,941,915,26,248,1,1,0
08/30/2020,10-19,2273,2187,86,494,1,1,0
08/30/2020,20-29,7102,6856,246,1524,4,4,0
08/30/2020,30-39,7692,7503,189,1747,21,21,0
08/30/2020,40-49,7417,7212,205,1684,57,45,12
08/30/2020,50-59,8717,8459,258,1646,183,153,30
08/30/2020,60-69,6994,6782,212,1617,547,463,84
08/30/2020,70-79,4610,4373,237,1769,974,807,167
08/30/2020,80 and older,7106,6447,659,4329,2677,2085,592
08/31/2020,0-9,945,919,26,249,1,1,0
08/31/2020,10-19,2291,2206,85,498,1,1,0
08/31/2020,20-29,7144,6898,246,1533,4,4,0
08/31/2020,30-39,7718,7529,189,1753,21,21,0
08/31/2020,40-49,7422,7218,204,1685,57,45,12
08/31/2020,50-59,8732,8475,257,1649,183,153,30
08/31/2020,60-69,6999,6787,212,1618,547,463,84
08/31/2020,70-79,4618,4381,237,1772,975,808,167
08/31/2020,80 and older,7110,6451,659,4331,2677,2085,592
09/01/2020,0-9,949,922,27,250,1,1,0
09/01/2020,10-19,2314,2226,88,503,1,1,0
09/01/2020,20-29,7161,6913,248,1537,4,4,0
09/01/2020,30-39,7737,7549,188,1757,21,21,0
09/01/2020,40-49,7433,7228,205,1688,57,45,12
09/01/2020,50-59,8746,8488,258,1652,183,153,30
09/01/2020,60-69,7008,6796,212,1620,547,463,84
09/01/2020,70-79,4621,4384,237,1773,976,809,167
09/01/2020,80 and older,7112,6453,659,4332,2677,2085,592
09/02/2020,0-9,953,926,27,251,1,1,0
09/02/2020,10-19,2331,2241,90,507,1,1,0
09/02/2020,20-29,7188,6939,249,1542,4,4,0
09/02/2020,30-39,7748,7560,188,1760,21,21,0
09/02/2020,40-49,7444,7240,204,1690,57,45,12
09/02/2020,50-59,8760,8501,259,1655,183,153,30
09/02/2020,60-69,7017,6805,212,1622,548,464,84
09/02/2020,70-79,4623,4386,237,1774,976,809,167
09/02/2020,80 and older,7118,6459,659,4336,2677,2085,592
09/03/2020,0-9,960,932,28,253,1,1,0
09/03/2020,10-19,2357,2267,90,513,1,1,0
09/03/2020,20-29,7234,6981,253,1552,4,4,0
09/03/2020,30-39,7764,7574,190,1763,21,21,0
09/03/2020,40-49,7465,7258,207,1695,57,45,12
09/03/2020,50-59,8779,8520,259,1658,183,153,30
09/03/2020,60-69,7028,6815,213,1624,548,464,84
09/03/2020,70-79,4630,4393,237,1776,976,809,167
09/03/2020,80 and older,7121,6462,659,4338,2677,2085,592
09/07/2020,0-9,972,944,28,256,1,1,0
09/07/2020,10-19,2438,2337,101,530,1,1,0
09/07/2020,20-29,7355,7091,264,1578,4,4,0
09/07/2020,30-39,7832,7629,203,1779,21,21,0
09/07/2020,40-49,7499,7289,210,1703,58,46,12
09/07/2020,50-59,8829,8567,262,1668,184,154,30
09/07/2020,60-69,7051,6837,214,1630,550,466,84
09/07/2020,70-79,4648,4410,238,1783,977,810,167
09/07/2020,80 and older,7131,6471,660,4344,2678,2086,592
09/08/2020,0-9,975,947,28,257,1,1,0
09/08/2020,10-19,2459,2350,109,535,1,1,0
09/08/2020,20-29,7383,7114,269,1584,4,4,0
09/08/2020,30-39,7845,7640,205,1782,21,21,0
09/08/2020,40-49,7504,7294,210,1704,58,46,12
09/08/2020,50-59,8840,8577,263,1670,184,154,30
09/08/2020,60-69,7053,6838,215,1630,550,466,84
09/08/2020,70-79,4649,4411,238,1784,977,810,167
09/08/2020,80 and older,7136,6476,660,4347,2678,2086,592
09/09/2020,0-9,981,952,29,259,1,1,0
09/09/2020,10-19,2490,2382,108,542,1,1,0
09/09/2020,20-29,7455,7180,275,1600,4,4,0
09/09/2020,30-39,7874,7667,207,1788,21,21,0
09/09/2020,40-49,7535,7324,211,1711,58,46,12
09/09/2020,50-59,8864,8599,265,1674,184,154,30
09/09/2020,60-69,7072,6857,215,1635,552,468,84
09/09/2020,70-79,4654,4416,238,1786,978,811,167
09/09/2020,80 and older,7141,6481,660,4350,2679,2087,592
09/10/2020,0-9,993,964,29,262,1,1,0
09/10/2020,10-19,2540,2427,113,552,1,1,0
09/10/2020,20-29,7528,7250,278,1615,4,4,0
09/10/2020,30-39,7905,7700,205,1795,21,21,0
09/10/2020,40-49,7567,7349,218,1718,58,46,12
09/10/2020,50-59,8887,8620,267,1679,184,154,30
09/10/2020,60-69,7079,6864,215,1636,552,468,84
09/10/2020,70-79,4657,4419,238,1787,978,811,167
09/10/2020,80 and older,7143,6483,660,4351,2681,2089,592
09/13/2020,0-9,1026,996,30,271,1,1,0
09/13/2020,10-19,2637,2518,119,574,1,1,0
09/13/2020,20-29,7677,7383,294,1647,4,4,0
09/13/2020,30-39,8003,7794,209,1817,21,21,0
09/13/2020,40-49,7627,7407,220,1732,58,46,12
09/13/2020,50-59,8960,8691,269,1692,184,153,31
09/13/2020,60-69,7108,6894,214,1643,552,468,84
09/13/2020,70-79,4678,4436,242,1795,981,811,170
09/13/2020,80 and older,7152,6486,666,4357,2683,2085,598
09/14/2020,0-9,1034,1004,30,273,1,1,0
09/14/2020,10-19,2663,2544,119,579,1,1,0
09/14/2020,20-29,7710,7422,288,1654,4,4,0
09/14/2020,30-39,8023,7814,209,1822,21,21,0
09/14/2020,40-49,7646,7426,220,1736,58,46,12
09/14/2020,50-59,8972,8704,268,1695,184,153,31
09/14/2020,60-69,7124,6910,214,1647,552,468,84
09/14/2020,70-79,4679,4437,242,1795,981,811,170
09/14/2020,80 and older,7153,6487,666,4357,2683,2085,598
09/15/2020,0-9,1042,1012,30,275,1,1,0
09/15/2020,10-19,2684,2559,125,584,1,1,0
09/15/2020,20-29,7734,7442,292,1660,4,4,0
09/15/2020,30-39,8044,7829,215,1827,21,21,0
09/15/2020,40-49,7669,7446,223,1741,58,46,12
09/15/2020,50-59,8991,8720,271,1698,184,153,31
09/15/2020,60-69,7131,6917,214,1648,552,468,84
09/15/2020,70-79,4685,4442,243,1798,982,812,170
09/15/2020,80 and older,7159,6492,667,4361,2684,2086,598
09/16/2020,0-9,1059,1030,29,279,1,1,0
09/16/2020,10-19,2725,2599,126,593,1,1,0
09/16/2020,20-29,7781,7486,295,1670,4,4,0
09/16/2020,30-39,8088,7869,219,1837,21,21,0
09/16/2020,40-49,7698,7471,227,1748,58,46,12
09/16/2020,50-59,9012,8741,271,1702,184,153,31
09/16/2020,60-69,7151,6937,214,1653,553,469,84
09/16/2020,70-79,4686,4443,243,1798,981,811,170
09/16/2020,80 and older,7159,6492,667,4361,2685,2087,598
09/17/2020,0-9,1075,1045,30,284,1,1,0
09/17/2020,10-19,2743,2614,129,597,1,1,0
09/17/2020,20-29,7818,7520,298,1678,4,4,0
09/17/2020,30-39,8102,7882,220,1840,21,21,0
09/17/2020,40-49,7723,7495,228,1753,58,46,12
09/17/2020,50-59,9026,8754,272,1705,184,153,31
09/17/2020,60-69,7159,6945,214,1655,553,469,84
09/17/2020,70-79,4691,4448,243,1800,983,813,170
09/17/2020,80 and older,7163,6496,667,4363,2687,2089,598
09/20/2020,0-9,1106,1074,32,292,1,1,0
09/20/2020,10-19,2818,2686,132,613,1,1,0
09/20/2020,20-29,7928,7618,310,1701,4,4,0
09/20/2020,30-39,8180,7959,221,1858,21,21,0
09/20/2020,40-49,7784,7555,229,1767,58,46,12
09/20/2020,50-59,9099,8824,275,1719,185,154,31
09/20/2020,60-69,7197,6982,215,1663,554,470,84
09/20/2020,70-79,4712,4469,243,1808,984,814,170
09/20/2020,80 and older,7172,6505,667,4369,2687,2089,598
09/21/2020,0-9,1111,1079,32,293,1,1,0
09/21/2020,10-19,2845,2711,134,619,1,1,0
09/21/2020,20-29,7961,7647,314,1708,4,4,0
09/21/2020,30-39,8191,7969,222,1860,21,21,0
09/21/2020,40-49,7804,7570,234,1772,58,46,12
09/21/2020,50-59,9121,8844,277,1723,185,154,31
09/21/2020,60-69,7207,6992,215,1666,554,470,84
09/21/2020,70-79,4719,4476,243,1811,984,814,170
09/21/2020,80 and older,7173,6506,667,4369,2688,2090,598
09/22/2020,0-9,1121,1088,33,296,1,1,0
09/22/2020,10-19,2868,2733,135,624,1,1,0
09/22/2020,20-29,7993,7681,312,1715,4,4,0
09/22/2020,30-39,8220,7999,221,1867,21,21,0
09/22/2020,40-49,7824,7592,232,1776,58,46,12
09/22/2020,50-59,9139,8862,277,1726,185,154,31
09/22/2020,60-69,7221,7005,216,1669,554,470,84
09/22/2020,70-79,4724,4480,244,1812,984,814,170
09/22/2020,80 and older,7177,6509,668,4372,2689,2090,599
09/23/2020,0-9,1126,1093,33,297,1,1,0
09/23/2020,10-19,2884,2747,137,627,1,1,0
09/23/2020,20-29,8018,7705,313,1720,4,4,0
09/23/2020,30-39,8251,8027,224,1874,21,21,0
09/23/2020,40-49,7851,7616,235,1783,58,46,12
09/23/2020,50-59,9166,8886,280,1731,185,154,31
09/23/2020,60-69,7240,7023,217,1673,555,471,84
09/23/2020,70-79,4726,4482,244,1813,984,814,170
09/23/2020,80 and older,7182,6514,668,4375,2690,2091,599
09/24/2020,0-9,1128,1095,33,298,1,1,0
09/24/2020,10-19,2903,2764,139,631,1,1,0
09/24/2020,20-29,8044,7727,317,1726,4,4,0
09/24/2020,30-39,8268,8042,226,1878,21,21,0
09/24/2020,40-49,7865,7630,235,1786,58,46,12
09/24/2020,50-59,9186,8905,281,1735,186,154,32
09/24/2020,60-69,7254,7034,220,1677,555,471,84
09/24/2020,70-79,4728,4484,244,1814,984,814,170
09/24/2020,80 and older,7183,6515,668,4375,2691,2092,599
09/27/2020,0-9,1165,1130,35,307,1,1,0
09/27/2020,10-19,2975,2832,143,647,1,1,0
09/27/2020,20-29,8173,7851,322,1754,4,4,0
09/27/2020,30-39,8348,8113,235,1896,21,21,0
09/27/2020,40-49,7933,7693,240,1801,58,46,12
09/27/2020,50-59,9258,8972,286,1749,186,154,32
09/27/2020,60-69,7298,7077,221,1687,556,472,84
09/27/2020,70-79,4751,4506,245,1823,984,814,170
09/27/2020,80 and older,7218,6549,669,4397,2692,2093,599
09/28/2020,0-9,1174,1139,35,310,1,1,0
09/28/2020,10-19,3007,2862,145,654,1,1,0
09/28/2020,20-29,8224,7900,324,1765,4,4,0
09/28/2020,30-39,8379,8142,237,1903,21,21,0
09/28/2020,40-49,7950,7710,240,1805,58,46,12
09/28/2020,50-59,9278,8992,286,1752,186,154,32
09/28/2020,60-69,7310,7089,221,1690,556,472,84
09/28/2020,70-79,4759,4514,245,1826,984,814,170
09/28/2020,80 and older,7221,6552,669,4399,2694,2095,599
09/29/2020,0-9,1195,1159,36,315,1,1,0
09/29/2020,10-19,3037,2887,150,,1,1,0
09/29/2020,20-29,8270,7946,324,1775,4,4,0
09/29/2020,30-39,8415,8177,238,1911,21,21,0
09/29/2020,40-49,7982,7738,244,1812,58,46,12
09/29/2020,50-59,9302,9016,286,1757,186,154,32
09/29/2020,60-69,7323,7103,220,1693,557,473,84
09/29/2020,70-79,4773,4528,245,1831,985,815,170
09/29/2020,80 and older,7226,6556,670,4402,2695,2095,600
09/30/2020,0-9,1208,1170,38,319,1,1,0
09/30/2020,10-19,3062,2907,155,666,1,1,0
09/30/2020,20-29,8311,7985,326,1783,4,4,0
09/30/2020,30-39,8451,8211,240,1919,21,21,0
09/30/2020,40-49,8006,7759,247,1818,58,46,12
09/30/2020,50-59,9327,9039,288,1762,188,156,32
09/30/2020,60-69,7331,7112,219,1694,557,473,84
09/30/2020,70-79,4787,4542,245,1837,986,816,170
09/30/2020,80 and older,7232,6562,670,4405,2695,2095,600
10/01/2020,0-9,1240,1202,38,327,1,1,0
10/01/2020,10-19,3189,3035,154,694,1,1,0
10/01/2020,20-29,8465,8142,323,1816,4,4,0
10/01/2020,30-39,8526,8285,241,1936,21,21,0
10/01/2020,40-49,8059,7813,246,1830,58,46,12
10/01/2020,50-59,9379,9090,289,1771,188,156,32
10/01/2020,60-69,7363,7144,219,1702,557,473,84
10/01/2020,70-79,4811,4565,246,1846,986,816,170
10/01/2020,80 and older,7237,6566,671,4408,2697,2096,601
10/04/2020,0-9,1294,1255,39,341,1,1,0
10/04/2020,10-19,3270,3121,149,711,1,1,0
10/04/2020,20-29,8630,8312,318,1852,4,4,0
10/04/2020,30-39,8697,8456,241,1975,21,21,0
10/04/2020,40-49,8162,7926,236,1853,60,48,12
10/04/2020,50-59,9466,9180,286,1788,185,154,31
10/04/2020,60-69,7446,7226,220,1721,558,474,84
10/04/2020,70-79,4843,4599,244,1858,985,814,171
10/04/2020,80 and older,7285,6613,672,4438,2702,2102,600
10/05/2020,0-9,1303,1264,39,344,1,1,0
10/05/2020,10-19,3292,3148,144,716,1,1,0
10/05/2020,20-29,8651,8334,317,1856,4,4,0
10/05/2020,30-39,8727,8485,242,1982,21,21,0
10/05/2020,40-49,8169,7931,238,1855,60,48,12
10/05/2020,50-59,9475,9189,286,1790,186,155,31
10/05/2020,60-69,7458,7236,222,1724,559,475,84
10/05/2020,70-79,4854,4609,245,1862,985,814,171
10/05/2020,80 and older,7285,6614,671,4438,2704,2104,600
10/06/2020,0-9,1305,1266,39,344,1,1,0
10/06/2020,10-19,3319,3176,143,722,1,1,0
10/06/2020,20-29,8708,8390,318,1869,4,4,0
10/06/2020,30-39,8729,8492,237,1982,21,21,0
10/06/2020,40-49,8200,7960,240,1862,60,48,12
10/06/2020,50-59,9500,9216,284,1794,189,157,32
10/06/2020,60-69,7449,7227,222,1722,558,474,84
10/06/2020,70-79,4864,4618,246,1866,985,815,170
10/06/2020,80 and older,7263,6594,669,4424,2703,2103,600
10/07/2020,0-9,1322,1284,38,349,1,1,0
10/07/2020,10-19,3376,3231,145,734,1,1,0
10/07/2020,20-29,8787,8468,319,1885,4,4,0
10/07/2020,30-39,8793,8551,242,1997,21,21,0
10/07/2020,40-49,8261,8019,242,1876,60,48,12
10/07/2020,50-59,9553,9269,284,1804,189,157,32
10/07/2020,60-69,7479,7255,224,1729,558,474,84
10/07/2020,70-79,4876,4631,245,1871,988,818,170
10/07/2020,80 and older,7273,6604,669,4430,2705,2105,600
10/08/2020,0-9,1337,1298,39,353,1,1,0
10/08/2020,10-19,3418,3269,149,743,1,1,0
10/08/2020,20-29,8844,8522,322,1898,4,4,0
10/08/2020,30-39,8839,8591,248,2007,21,21,0
10/08/2020,40-49,8300,8052,248,1884,60,48,12
10/08/2020,50-59,9592,9307,285,1812,189,157,32
10/08/2020,60-69,7497,7272,225,1733,558,474,84
10/08/2020,70-79,4893,4648,245,1877,988,818,170
10/08/2020,80 and older,7291,6620,671,4441,2708,2107,601
10/11/2020,0-9,1410,1372,38,372,1,1,0
10/11/2020,10-19,3585,3432,153,780,1,1,0
10/11/2020,20-29,9198,8860,338,1974,4,4,0
10/11/2020,30-39,9041,8796,245,2053,21,21,0
10/11/2020,40-49,8467,8224,243,1922,60,48,12
10/11/2020,50-59,9756,9469,287,1843,189,157,32
10/11/2020,60-69,7606,7380,226,1758,558,474,84
10/11/2020,70-79,4942,4696,246,1896,989,819,170
10/11/2020,80 and older,7342,6672,670,4472,2709,2108,601
10/12/2020,0-9,1429,1391,38,377,1,1,0
10/12/2020,10-19,3618,3464,154,787,1,1,0
10/12/2020,20-29,9268,8930,338,1989,4,4,0
10/12/2020,30-39,9089,8844,245,2064,21,21,0
10/12/2020,40-49,8517,8273,244,1934,60,48,12
10/12/2020,50-59,9805,9518,287,1852,189,157,32
10/12/2020,60-69,7632,7404,228,1764,558,474,84
10/12/2020,70-79,4958,4712,246,1902,989,819,170
10/12/2020,80 and older,7350,6679,671,4477,2710,2109,601
10/13/2020,0-9,1432,1393,39,378,1,1,0
10/13/2020,10-19,3631,3475,156,790,1,1,0
10/13/2020,20-29,9297,8958,339,1995,4,4,0
10/13/2020,30-39,9117,8868,249,2070,21,21,0
10/13/2020,40-49,8535,8289,246,1938,60,48,12
10/13/2020,50-59,9835,9545,290,1858,189,157,32
10/13/2020,60-69,7655,7424,231,1769,560,476,84
10/13/2020,70-79,4969,4722,247,1906,991,820,171
10/13/2020,80 and older,7359,6688,671,4483,2710,2109,601
10/14/2020,0-9,1441,1402,39,380,1,1,0
10/14/2020,10-19,3655,3497,158,795,1,1,0
10/14/2020,20-29,9329,8983,346,2002,4,4,0
10/14/2020,30-39,9147,8889,258,2077,21,21,0
10/14/2020,40-49,8555,8304,251,1942,60,48,12
10/14/2020,50-59,9850,9558,292,1860,189,157,32
10/14/2020,60-69,7666,7435,231,1772,560,476,84
10/14/2020,70-79,4977,4727,250,1910,992,821,171
10/14/2020,80 and older,7377,6706,671,4494,2712,2111,601
10/15/2020,0-9,1478,1439,39,390,1,1,0
10/15/2020,10-19,3739,3578,161,813,1,1,0
10/15/2020,20-29,9485,9136,349,2035,4,4,0
10/15/2020,30-39,9292,9031,261,2110,21,21,0
10/15/2020,40-49,8681,8430,251,1971,60,48,12
10/15/2020,50-59,9961,9665,296,1881,189,157,32
10/15/2020,60-69,7749,7515,234,1791,560,476,84
10/15/2020,70-79,5004,4754,250,1920,992,821,171
10/15/2020,80 and older,7411,6739,672,4514,2714,2112,602
10/18/2020,0-9,1537,1495,42,405,1,1,0
10/18/2020,10-19,3895,3728,167,847,1,1,0
10/18/2020,20-29,9752,9391,361,2093,4,4,0
10/18/2020,30-39,9492,9215,277,2156,21,21,0
10/18/2020,40-49,8830,8573,257,2005,60,48,12
10/18/2020,50-59,10129,9819,310,1913,189,157,32
10/18/2020,60-69,7856,7622,234,1816,563,479,84
10/18/2020,70-79,5049,4798,251,1937,996,825,171
10/18/2020,80 and older,7451,6778,673,4539,2719,2116,603
10/19/2020,0-9,1559,1517,42,411,1,1,0
10/19/2020,10-19,3935,3768,167,856,1,1,0
10/19/2020,20-29,9835,9468,367,2110,4,4,0
10/19/2020,30-39,9557,9283,274,2170,21,21,0
10/19/2020,40-49,8893,8631,262,2019,59,47,12
10/19/2020,50-59,10194,9883,311,1925,190,158,32
10/19/2020,60-69,7906,7669,237,1827,563,479,84
10/19/2020,70-79,5076,4827,249,1948,999,828,171
10/19/2020,80 and older,7470,6795,675,4550,2721,2119,602
10/20/2020,0-9,1582,1539,43,417,1,1,0
10/20/2020,10-19,3977,3808,169,865,1,1,0
10/20/2020,20-29,9920,9554,366,2129,4,4,0
10/20/2020,30-39,9642,9361,281,2190,21,21,0
10/20/2020,40-49,8959,8690,269,2034,60,48,12
10/20/2020,50-59,10246,9936,310,1935,191,159,32
10/20/2020,60-69,7936,7697,239,1834,563,479,84
10/20/2020,70-79,5092,4842,250,1954,1000,829,171
10/20/2020,80 and older,7487,6812,675,4561,2726,2124,602
10/21/2020,0-9,1605,1558,47,423,1,1,0
10/21/2020,10-19,4043,3883,160,879,1,1,0
10/21/2020,20-29,10035,9667,368,2153,4,4,0
10/21/2020,30-39,9722,9437,285,2208,21,21,0
10/21/2020,40-49,9024,8748,276,2049,60,48,12
10/21/2020,50-59,10317,9999,318,1949,191,159,32
10/21/2020,60-69,7984,7742,242,1845,563,479,84
10/21/2020,70-79,5112,4859,253,1961,1002,830,172
10/21/2020,80 and older,7506,6831,675,4572,2726,2124,602
10/22/2020,0-9,1647,1600,47,434,1,1,0
10/22/2020,10-19,4115,3953,162,895,1,1,0
10/22/2020,20-29,10186,9804,382,2186,4,4,0
10/22/2020,30-39,9860,9560,300,2239,21,21,0
10/22/2020,40-49,9114,8832,282,2069,60,48,12
10/22/2020,50-59,10412,10090,322,1967,191,159,32
10/22/2020,60-69,8037,7794,243,1858,563,479,84
10/22/2020,70-79,5130,4876,254,1968,1003,831,172
10/22/2020,80 and older,7526,6848,678,4584,2733,2130,603
10/25/2020,0-9,1779,1725,54,469,1,1,0
10/25/2020,10-19,4345,4178,167,945,1,1,0
10/25/2020,20-29,10598,10221,377,2274,4,4,0
10/25/2020,30-39,10198,9903,295,2316,21,21,0
10/25/2020,40-49,9395,9117,278,2133,60,48,12
10/25/2020,50-59,10702,10378,324,2021,190,158,32
10/25/2020,60-69,8236,7993,243,1904,564,480,84
10/25/2020,70-79,5230,4977,253,2007,1005,833,172
10/25/2020,80 and older,7591,6910,681,4624,2743,2137,606
10/26/2020,0-9,1801,1742,59,475,1,1,0
10/26/2020,10-19,4397,4225,172,956,1,1,0
10/26/2020,20-29,10712,10322,390,2299,4,4,0
10/26/2020,30-39,10300,9994,306,2339,21,21,0
10/26/2020,40-49,9465,9176,289,2149,60,48,12
10/26/2020,50-59,10779,10449,330,2036,191,159,32
10/26/2020,60-69,8296,8050,246,1917,565,481,84
10/26/2020,70-79,5255,5001,254,2016,1006,835,171
10/26/2020,80 and older,7607,6923,684,4634,2746,2137,609
10/27/2020,0-9,1834,1774,60,484,1,1,0
10/27/2020,10-19,4442,4267,175,966,1,1,0
10/27/2020,20-29,10782,10386,396,2314,4,4,0
10/27/2020,30-39,10389,10072,317,2359,21,21,0
10/27/2020,40-49,9537,9243,294,2165,60,48,12
10/27/2020,50-59,10858,10522,336,2051,191,159,32
10/27/2020,60-69,8347,8099,248,1929,567,483,84
10/27/2020,70-79,5276,5021,255,2024,1009,838,171
10/27/2020,80 and older,7637,6954,683,4652,2750,2142,608
10/28/2020,0-9,1913,1817,96,505,1,1,0
10/28/2020,10-19,4610,4329,281,1003,1,1,0
10/28/2020,20-29,11098,10506,592,2381,4,4,0
10/28/2020,30-39,10624,10153,471,2413,22,22,0
10/28/2020,40-49,9736,9324,412,2211,60,48,12
10/28/2020,50-59,11039,10599,440,2085,191,159,32
10/28/2020,60-69,8422,8134,288,1947,568,484,84
10/28/2020,70-79,5317,5044,273,2040,1009,838,171
10/28/2020,80 and older,7662,6971,691,4667,2753,2145,608
10/29/2020,0-9,1944,1846,98,513,1,1,0
10/29/2020,10-19,4688,4393,295,1020,1,1,0
10/29/2020,20-29,11278,10652,626,2420,4,4,0
10/29/2020,30-39,10750,10246,504,2441,22,22,0
10/29/2020,40-49,9832,9409,423,2232,60,48,12
10/29/2020,50-59,11153,10688,465,2107,191,159,32
10/29/2020,60-69,8502,8201,301,1965,570,486,84
10/29/2020,70-79,5352,5076,276,2053,1010,839,171
10/29/2020,80 and older,7683,6989,694,4680,2757,2148,609
11/01/2020,0-9,2109,1984,125,556,1,1,0
11/01/2020,10-19,5012,4657,355,1090,1,1,0
11/01/2020,20-29,11810,11106,704,2534,4,4,0
11/01/2020,30-39,11254,10674,580,2556,23,23,0
11/01/2020,40-49,10205,9742,463,2317,60,48,12
11/01/2020,50-59,11504,11001,503,2173,191,159,32
11/01/2020,60-69,8708,8387,321,2013,573,488,85
11/01/2020,70-79,5480,5201,279,2103,1011,840,171
11/01/2020,80 and older,7752,7056,696,4722,2763,2154,609
11/02/2020,0-9,2173,2046,127,573,1,1,0
11/02/2020,10-19,5115,4751,364,1112,1,1,0
11/02/2020,20-29,12012,11292,720,2577,4,4,0
11/02/2020,30-39,11440,10852,588,2598,23,23,0
11/02/2020,40-49,10351,9879,472,2350,60,48,12
11/02/2020,50-59,11650,11134,516,2200,193,161,32
11/02/2020,60-69,8789,8462,327,2031,575,490,85
11/02/2020,70-79,5516,5235,281,2116,1012,841,171
11/02/2020,80 and older,7773,7077,696,4735,2766,2157,609
11/03/2020,0-9,2208,2078,130,582,1,1,0
11/03/2020,10-19,5176,4806,370,1126,1,1,0
11/03/2020,20-29,12115,11389,726,2600,4,4,0
11/03/2020,30-39,11535,10935,600,2620,23,23,0
11/03/2020,40-49,10422,9950,472,2366,60,48,12
11/03/2020,50-59,11732,11209,523,2216,193,161,32
11/03/2020,60-69,8831,8503,328,2041,578,493,85
11/03/2020,70-79,5546,5262,284,2128,1014,843,171
11/03/2020,80 and older,7784,7088,696,4742,2771,2162,609
11/04/2020,0-9,2288,2141,147,603,1,1,0
11/04/2020,10-19,5377,4950,427,1169,1,1,0
11/04/2020,20-29,12462,11604,858,2674,4,4,0
11/04/2020,30-39,11812,11100,712,2682,23,23,0
11/04/2020,40-49,10641,10078,563,2416,61,48,13
11/04/2020,50-59,11957,11351,606,2258,194,162,32
11/04/2020,60-69,8977,8579,398,2075,578,493,85
11/04/2020,70-79,5642,5306,336,2165,1016,844,172
