"code","date","cumulative_cases","cumulative_deaths","daily_cases","daily_deaths"
"MS",2020-05-15,10801,493,318,13
"MS",2020-05-16,11123,510,322,17
"MS",2020-05-17,11296,521,173,11
"MS",2020-05-18,11432,527,136,6
"MS",2020-05-19,11704,554,272,27
"MS",2020-05-20,11967,570,263,16
"MS",2020-05-21,12222,580,255,10
"MS",2020-05-22,12625,595,403,15
"MS",2020-05-23,13005,616,380,21
"MS",2020-05-24,13260,625,255,9
"MS",2020-05-25,13458,635,198,10
"MS",2020-05-26,13731,652,273,17
"MT",2020-01-01,0,0,0,0
"MT",2020-01-02,0,0,0,0
"MT",2020-01-03,0,0,0,0
"MT",2020-01-04,0,0,0,0
"MT",2020-01-05,0,0,0,0
"MT",2020-01-06,0,0,0,0
"MT",2020-01-07,0,0,0,0
"MT",2020-01-08,0,0,0,0
"MT",2020-01-09,0,0,0,0
"MT",2020-01-10,0,0,0,0
"MT",2020-01-11,0,0,0,0
"MT",2020-01-12,0,0,0,0
"MT",2020-01-13,0,0,0,0
"MT",2020-01-14,0,0,0,0
"MT",2020-01-15,0,0,0,0
"MT",2020-01-16,0,0,0,0
"MT",2020-01-17,0,0,0,0
"MT",2020-01-18,0,0,0,0
"MT",2020-01-19,0,0,0,0
"MT",2020-01-20,0,0,0,0
"MT",2020-01-21,0,0,0,0
"MT",2020-01-22,0,0,0,0
"MT",2020-01-23,0,0,0,0
"MT",2020-01-24,0,0,0,0
"MT",2020-01-25,0,0,0,0
"MT",2020-01-26,0,0,0,0
"MT",2020-01-27,0,0,0,0
"MT",2020-01-28,0,0,0,0
"MT",2020-01-29,0,0,0,0
"MT",2020-01-30,0,0,0,0
"MT",2020-01-31,0,0,0,0
"MT",2020-02-01,0,0,0,0
"MT",2020-02-02,0,0,0,0
"MT",2020-02-03,0,0,0,0
"MT",2020-02-04,0,0,0,0
"MT",2020-02-05,0,0,0,0
"MT",2020-02-06,0,0,0,0
"MT",2020-02-07,0,0,0,0
"MT",2020-02-08,0,0,0,0
"MT",2020-02-09,0,0,0,0
"MT",2020-02-10,0,0,0,0
"MT",2020-02-11,0,0,0,0
"MT",2020-02-12,0,0,0,0
"MT",2020-02-13,0,0,0,0
"MT",2020-02-14,0,0,0,0
"MT",2020-02-15,0,0,0,0
"MT",2020-02-16,0,0,0,0
"MT",2020-02-17,0,0,0,0
"MT",2020-02-18,0,0,0,0
"MT",2020-02-19,0,0,0,0
"MT",2020-02-20,0,0,0,0
"MT",2020-02-21,0,0,0,0
"MT",2020-02-22,0,0,0,0
"MT",2020-02-23,0,0,0,0
"MT",2020-02-24,0,0,0,0
"MT",2020-02-25,0,0,0,0
"MT",2020-02-26,0,0,0,0
"MT",2020-02-27,0,0,0,0
"MT",2020-02-28,0,0,0,0
"MT",2020-02-29,0,0,0,0
"MT",2020-03-01,0,0,0,0
"MT",2020-03-02,0,0,0,0
"MT",2020-03-03,0,0,0,0
"MT",2020-03-04,0,0,0,0
"MT",2020-03-05,0,0,0,0
"MT",2020-03-06,0,0,0,0
"MT",2020-03-07,0,0,0,0
"MT",2020-03-08,0,0,0,0
"MT",2020-03-09,0,0,0,0
"MT",2020-03-10,0,0,0,0
"MT",2020-03-11,1,0,1,0
"MT",2020-03-12,1,0,0,0
"MT",2020-03-13,1,0,0,0
"MT",2020-03-14,5,0,4,0
"MT",2020-03-15,7,0,2,0
"MT",2020-03-16,7,0,0,0
"MT",2020-03-17,9,0,2,0
"MT",2020-03-18,11,0,2,0
"MT",2020-03-19,11,0,0,0
"MT",2020-03-20,15,0,4,0
"MT",2020-03-21,21,0,6,0
"MT",2020-03-22,34,0,13,0
"MT",2020-03-23,34,0,0,0
"MT",2020-03-24,51,0,17,0
"MT",2020-03-25,65,0,14,0
"MT",2020-03-26,90,0,25,0
"MT",2020-03-27,109,1,19,1
"MT",2020-03-28,129,1,20,0
"MT",2020-03-29,154,1,25,0
"MT",2020-03-30,171,5,17,4
"MT",2020-03-31,198,5,27,0
"MT",2020-04-01,208,6,10,1
"MT",2020-04-02,241,6,33,0
"MT",2020-04-03,243,6,2,0
"MT",2020-04-04,265,6,22,0
"MT",2020-04-05,286,6,21,0
"MT",2020-04-06,299,6,13,0
"MT",2020-04-07,319,6,20,0
"MT",2020-04-08,332,6,13,0
"MT",2020-04-09,354,6,22,0
"MT",2020-04-10,365,6,11,0
"MT",2020-04-11,377,6,12,0
"MT",2020-04-12,387,6,10,0
"MT",2020-04-13,394,7,7,1
"MT",2020-04-14,399,7,5,0
"MT",2020-04-15,404,7,5,0
"MT",2020-04-16,415,7,11,0
"MT",2020-04-17,422,8,7,1
"MT",2020-04-18,426,10,4,2
"MT",2020-04-19,433,10,7,0
"MT",2020-04-20,433,10,0,0
"MT",2020-04-21,437,12,4,2
"MT",2020-04-22,439,14,2,2
"MT",2020-04-23,442,14,3,0
"MT",2020-04-24,444,14,2,0
"MT",2020-04-25,445,14,1,0
"MT",2020-04-26,448,14,3,0
"MT",2020-04-27,449,14,1,0
"MT",2020-04-28,451,15,2,1
"MT",2020-04-29,451,16,0,1
"MT",2020-04-30,453,16,2,0
"MT",2020-05-01,453,16,0,0
"MT",2020-05-02,455,16,2,0
"MT",2020-05-03,455,16,0,0
"MT",2020-05-04,457,16,2,0
"MT",2020-05-05,457,16,0,0
"MT",2020-05-06,457,16,0,0
"MT",2020-05-07,457,16,0,0
"MT",2020-05-08,458,16,1,0
"MT",2020-05-09,458,16,0,0
"MT",2020-05-10,458,16,0,0
"MT",2020-05-11,459,16,1,0
"MT",2020-05-12,461,16,2,0
"MT",2020-05-13,462,16,1,0
"MT",2020-05-14,462,16,0,0
"MT",2020-05-15,466,16,4,0
"MT",2020-05-16,468,16,2,0
"MT",2020-05-17,468,16,0,0
"MT",2020-05-18,470,16,2,0
"MT",2020-05-19,471,16,1,0
"MT",2020-05-20,478,16,7,0
"MT",2020-05-21,479,16,1,0
"MT",2020-05-22,479,16,0,0
"MT",2020-05-23,479,16,0,0
"MT",2020-05-24,479,16,0,0
"MT",2020-05-25,479,16,0,0
"MT",2020-05-26,479,17,0,1
"NC",2020-01-01,0,0,0,0
"NC",2020-01-02,0,0,0,0
"NC",2020-01-03,0,0,0,0
"NC",2020-01-04,0,0,0,0
"NC",2020-01-05,0,0,0,0
"NC",2020-01-06,0,0,0,0
"NC",2020-01-07,0,0,0,0
"NC",2020-01-08,0,0,0,0
"NC",2020-01-09,0,0,0,0
"NC",2020-01-10,0,0,0,0
"NC",2020-01-11,0,0,0,0
"NC",2020-01-12,0,0,0,0
"NC",2020-01-13,0,0,0,0
"NC",2020-01-14,0,0,0,0
"NC",2020-01-15,0,0,0,0
"NC",2020-01-16,0,0,0,0
"NC",2020-01-17,0,0,0,0
"NC",2020-01-18,0,0,0,0
"NC",2020-01-19,0,0,0,0
"NC",2020-01-20,0,0,0,0
"NC",2020-01-21,0,0,0,0
"NC",2020-01-22,0,0,0,0
"NC",2020-01-23,0,0,0,0
"NC",2020-01-24,0,0,0,0
"NC",2020-01-25,0,0,0,0
"NC",2020-01-26,0,0,0,0
"NC",2020-01-27,0,0,0,0
"NC",2020-01-28,0,0,0,0
"NC",2020-01-29,0,0,0,0
"NC",2020-01-30,0,0,0,0
"NC",2020-01-31,0,0,0,0
"NC",2020-02-01,0,0,0,0
"NC",2020-02-02,0,0,0,0
"NC",2020-02-03,0,0,0,0
"NC",2020-02-04,0,0,0,0
"NC",2020-02-05,0,0,0,0
"NC",2020-02-06,0,0,0,0
"NC",2020-02-07,0,0,0,0
"NC",2020-02-08,0,0,0,0
"NC",2020-02-09,0,0,0,0
"NC",2020-02-10,0,0,0,0
"NC",2020-02-11,0,0,0,0
"NC",2020-02-12,0,0,0,0
"NC",2020-02-13,0,0,0,0
"NC",2020-02-14,0,0,0,0
"NC",2020-02-15,0,0,0,0
"NC",2020-02-16,0,0,0,0
"NC",2020-02-17,0,0,0,0
"NC",2020-02-18,0,0,0,0
"NC",2020-02-19,0,0,0,0
"NC",2020-02-20,0,0,0,0
"NC",2020-02-21,0,0,0,0
"NC",2020-02-22,0,0,0,0
"NC",2020-02-23,0,0,0,0
"NC",2020-02-24,0,0,0,0
"NC",2020-02-25,0,0,0,0
"NC",2020-02-26,0,0,0,0
"NC",2020-02-27,0,0,0,0
"NC",2020-02-28,0,0,0,0
"NC",2020-02-29,0,0,0,0
"NC",2020-03-01,0,0,0,0
"NC",2020-03-02,0,0,0,0
"NC",2020-03-03,1,0,1,0
"NC",2020-03-04,1,0,0,0
"NC",2020-03-05,1,0,0,0
"NC",2020-03-06,2,0,1,0
"NC",2020-03-07,2,0,0,0
"NC",2020-03-08,2,0,0,0
"NC",2020-03-09,2,0,0,0
"NC",2020-03-10,7,0,5,0
"NC",2020-03-11,7,0,0,0
"NC",2020-03-12,15,0,8,0
"NC",2020-03-13,17,0,2,0
"NC",2020-03-14,24,0,7,0
"NC",2020-03-15,33,0,9,0
"NC",2020-03-16,38,0,5,0
"NC",2020-03-17,64,0,26,0
"NC",2020-03-18,70,0,6,0
"NC",2020-03-19,123,0,53,0
"NC",2020-03-20,172,0,49,0
"NC",2020-03-21,253,0,81,0
"NC",2020-03-22,305,0,52,0
"NC",2020-03-23,353,0,48,0
"NC",2020-03-24,495,0,142,0
"NC",2020-03-25,590,2,95,2
"NC",2020-03-26,738,3,148,1
"NC",2020-03-27,887,4,149,1
"NC",2020-03-28,1020,5,133,1
"NC",2020-03-29,1191,7,171,2
"NC",2020-03-30,1313,7,122,0
"NC",2020-03-31,1535,12,222,5
"NC",2020-04-01,1675,14,140,2
"NC",2020-04-02,1977,21,302,7
"NC",2020-04-03,2251,27,274,6
"NC",2020-04-04,2486,34,235,7
"NC",2020-04-05,2649,38,163,4
"NC",2020-04-06,2962,45,313,7
"NC",2020-04-07,3299,53,337,8
"NC",2020-04-08,3499,66,200,13
"NC",2020-04-09,3736,76,237,10
"NC",2020-04-10,3965,83,229,7
"NC",2020-04-11,4354,89,389,6
"NC",2020-04-12,4570,89,216,0
"NC",2020-04-13,4886,94,316,5
"NC",2020-04-14,5113,112,227,18
"NC",2020-04-15,5340,130,227,18
"NC",2020-04-16,5639,150,299,20
"NC",2020-04-17,6045,177,406,27
"NC",2020-04-18,6328,187,283,10
"NC",2020-04-19,6601,200,273,13
"NC",2020-04-20,6895,218,294,18
"NC",2020-04-21,7134,245,239,27
"NC",2020-04-22,7495,265,361,20
"NC",2020-04-23,7820,281,325,16
"NC",2020-04-24,8290,294,470,13
"NC",2020-04-25,8768,305,478,11
"NC",2020-04-26,8997,324,229,19
"NC",2020-04-27,9428,340,431,16
"NC",2020-04-28,9755,363,327,23
"NC",2020-04-29,10180,382,425,19
"NC",2020-04-30,10754,406,574,24
"NC",2020-05-01,11070,419,316,13
"NC",2020-05-02,11588,431,518,12
"NC",2020-05-03,11770,434,182,3
"NC",2020-05-04,11971,442,201,8
"NC",2020-05-05,12510,472,539,30
"NC",2020-05-06,13053,492,543,20
"NC",2020-05-07,13540,513,487,21
"NC",2020-05-08,14006,530,466,17
"NC",2020-05-09,14478,551,472,21
"NC",2020-05-10,14938,564,460,13
"NC",2020-05-11,15274,575,336,11
"NC",2020-05-12,15622,600,348,25
"NC",2020-05-13,16352,625,730,25
"NC",2020-05-14,16968,641,616,16
"NC",2020-05-15,17494,667,526,26
"NC",2020-05-16,18130,676,636,9
"NC",2020-05-17,18673,686,543,10
"NC",2020-05-18,19207,693,534,7
"NC",2020-05-19,19239,693,32,0
"NC",2020-05-20,20262,726,1023,33
"NC",2020-05-21,20512,728,250,2
"NC",2020-05-22,22110,775,1598,47
"NC",2020-05-23,22864,778,754,3
"NC",2020-05-24,23365,784,501,6
"NC",2020-05-25,24057,790,692,6
"NC",2020-05-26,24455,801,398,11
"ND",2020-01-01,0,0,0,0
"ND",2020-01-02,0,0,0,0
"ND",2020-01-03,0,0,0,0
"ND",2020-01-04,0,0,0,0
"ND",2020-01-05,0,0,0,0
"ND",2020-01-06,0,0,0,0
"ND",2020-01-07,0,0,0,0
"ND",2020-01-08,0,0,0,0
"ND",2020-01-09,0,0,0,0
"ND",2020-01-10,0,0,0,0
"ND",2020-01-11,0,0,0,0
"ND",2020-01-12,0,0,0,0
"ND",2020-01-13,0,0,0,0
"ND",2020-01-14,0,0,0,0
"ND",2020-01-15,0,0,0,0
"ND",2020-01-16,0,0,0,0
"ND",2020-01-17,0,0,0,0
"ND",2020-01-18,0,0,0,0
"ND",2020-01-19,0,0,0,0
"ND",2020-01-20,0,0,0,0
"ND",2020-01-21,0,0,0,0
"ND",2020-01-22,0,0,0,0
"ND",2020-01-23,0,0,0,0
"ND",2020-01-24,0,0,0,0
"ND",2020-01-25,0,0,0,0
"ND",2020-01-26,0,0,0,0
"ND",2020-01-27,0,0,0,0
"ND",2020-01-28,0,0,0,0
"ND",2020-01-29,0,0,0,0
"ND",2020-01-30,0,0,0,0
"ND",2020-01-31,0,0,0,0
"ND",2020-02-01,0,0,0,0
"ND",2020-02-02,0,0,0,0
"ND",2020-02-03,0,0,0,0
"ND",2020-02-04,0,0,0,0
"ND",2020-02-05,0,0,0,0
"ND",2020-02-06,0,0,0,0
"ND",2020-02-07,0,0,0,0
"ND",2020-02-08,0,0,0,0
"ND",2020-02-09,0,0,0,0
"ND",2020-02-10,0,0,0,0
"ND",2020-02-11,0,0,0,0
"ND",2020-02-12,0,0,0,0
"ND",2020-02-13,0,0,0,0
"ND",2020-02-14,0,0,0,0
"ND",2020-02-15,0,0,0,0
"ND",2020-02-16,0,0,0,0
"ND",2020-02-17,0,0,0,0
"ND",2020-02-18,0,0,0,0
"ND",2020-02-19,0,0,0,0
"ND",2020-02-20,0,0,0,0
"ND",2020-02-21,0,0,0,0
"ND",2020-02-22,0,0,0,0
"ND",2020-02-23,0,0,0,0
"ND",2020-02-24,0,0,0,0
"ND",2020-02-25,0,0,0,0
"ND",2020-02-26,0,0,0,0
"ND",2020-02-27,0,0,0,0
"ND",2020-02-28,0,0,0,0
"ND",2020-02-29,0,0,0,0
"ND",2020-03-01,0,0,0,0
"ND",2020-03-02,0,0,0,0
"ND",2020-03-03,0,0,0,0
"ND",2020-03-04,0,0,0,0
"ND",2020-03-05,0,0,0,0
"ND",2020-03-06,0,0,0,0
"ND",2020-03-07,0,0,0,0
"ND",2020-03-08,0,0,0,0
"ND",2020-03-09,0,0,0,0
"ND",2020-03-10,0,0,0,0
"ND",2020-03-11,0,0,0,0
"ND",2020-03-12,1,0,1,0
"ND",2020-03-13,1,0,0,0
"ND",2020-03-14,1,0,0,0
"ND",2020-03-15,1,0,0,0
"ND",2020-03-16,1,0,0,0
"ND",2020-03-17,3,0,2,0
"ND",2020-03-18,6,0,3,0
"ND",2020-03-19,18,0,12,0
"ND",2020-03-20,19,0,1,0
"ND",2020-03-21,28,0,9,0
"ND",2020-03-22,28,0,0,0
"ND",2020-03-23,30,0,2,0
"ND",2020-03-24,36,0,6,0
"ND",2020-03-25,45,0,9,0
"ND",2020-03-26,51,0,6,0
"ND",2020-03-27,68,1,17,1
"ND",2020-03-28,94,1,26,0
"ND",2020-03-29,98,1,4,0
"ND",2020-03-30,109,2,11,1
"ND",2020-03-31,122,3,13,1
"ND",2020-04-01,142,3,20,0
"ND",2020-04-02,159,3,17,0
"ND",2020-04-03,173,3,14,0
"ND",2020-04-04,186,3,13,0
"ND",2020-04-05,207,3,21,0
"ND",2020-04-06,225,3,18,0
"ND",2020-04-07,237,4,12,1
"ND",2020-04-08,251,4,14,0
"ND",2020-04-09,269,5,18,1
"ND",2020-04-10,278,6,9,1
"ND",2020-04-11,293,7,15,1
"ND",2020-04-12,308,7,15,0
"ND",2020-04-13,331,8,23,1
"ND",2020-04-14,341,8,10,0
"ND",2020-04-15,365,9,24,1
"ND",2020-04-16,393,9,28,0
"ND",2020-04-17,393,9,0,0
"ND",2020-04-18,528,9,135,0
"ND",2020-04-19,585,9,57,0
"ND",2020-04-20,627,9,42,0
"ND",2020-04-21,644,13,17,4
"ND",2020-04-22,679,14,35,1
"ND",2020-04-23,709,15,30,1
"ND",2020-04-24,748,15,39,0
"ND",2020-04-25,803,16,55,1
"ND",2020-04-26,867,17,64,1
"ND",2020-04-27,942,19,75,2
"ND",2020-04-28,991,19,49,0
"ND",2020-04-29,1033,19,42,0
"ND",2020-04-30,1067,19,34,0
"ND",2020-05-01,1107,23,40,4
"ND",2020-05-02,1153,24,46,1
"ND",2020-05-03,1191,25,38,1
"ND",2020-05-04,1225,25,34,0
"ND",2020-05-05,1266,25,41,0
"ND",2020-05-06,1323,31,57,6
"ND",2020-05-07,1371,31,48,0
"ND",2020-05-08,1425,33,54,2
"ND",2020-05-09,1464,35,39,2
"ND",2020-05-10,1491,35,27,0
"ND",2020-05-11,1518,36,27,1
"ND",2020-05-12,1571,38,53,2
"ND",2020-05-13,1647,40,76,2
"ND",2020-05-14,1712,40,65,0
"ND",2020-05-15,1761,42,49,2
"ND",2020-05-16,1848,42,87,0
"ND",2020-05-17,1900,43,52,1
"ND",2020-05-18,1931,44,31,1
"ND",2020-05-19,1994,45,63,1
"ND",2020-05-20,2095,49,101,4
"ND",2020-05-21,2229,51,134,2
"ND",2020-05-22,2317,52,88,1
"ND",2020-05-23,2365,52,48,0
"ND",2020-05-24,2418,53,53,1
"ND",2020-05-25,2457,54,39,1
"ND",2020-05-26,2457,54,0,0
"NE",2020-01-01,0,0,0,0
"NE",2020-01-02,0,0,0,0
"NE",2020-01-03,0,0,0,0
"NE",2020-01-04,0,0,0,0
"NE",2020-01-05,0,0,0,0
"NE",2020-01-06,0,0,0,0
"NE",2020-01-07,0,0,0,0
"NE",2020-01-08,0,0,0,0
"NE",2020-01-09,0,0,0,0
"NE",2020-01-10,0,0,0,0
"NE",2020-01-11,0,0,0,0
"NE",2020-01-12,0,0,0,0
"NE",2020-01-13,0,0,0,0
"NE",2020-01-14,0,0,0,0
"NE",2020-01-15,0,0,0,0
"NE",2020-01-16,0,0,0,0
"NE",2020-01-17,0,0,0,0
"NE",2020-01-18,0,0,0,0
"NE",2020-01-19,0,0,0,0
"NE",2020-01-20,0,0,0,0
"NE",2020-01-21,0,0,0,0
"NE",2020-01-22,0,0,0,0
"NE",2020-01-23,0,0,0,0
"NE",2020-01-24,0,0,0,0
"NE",2020-01-25,0,0,0,0
"NE",2020-01-26,0,0,0,0
"NE",2020-01-27,0,0,0,0
"NE",2020-01-28,0,0,0,0
"NE",2020-01-29,0,0,0,0
"NE",2020-01-30,0,0,0,0
"NE",2020-01-31,0,0,0,0
"NE",2020-02-01,0,0,0,0
"NE",2020-02-02,0,0,0,0
"NE",2020-02-03,0,0,0,0
"NE",2020-02-04,0,0,0,0
"NE",2020-02-05,0,0,0,0
"NE",2020-02-06,0,0,0,0
"NE",2020-02-07,0,0,0,0
"NE",2020-02-08,0,0,0,0
"NE",2020-02-09,0,0,0,0
"NE",2020-02-10,0,0,0,0
"NE",2020-02-11,0,0,0,0
"NE",2020-02-12,0,0,0,0
"NE",2020-02-13,0,0,0,0
"NE",2020-02-14,0,0,0,0
"NE",2020-02-15,0,0,0,0
"NE",2020-02-16,0,0,0,0
"NE",2020-02-17,0,0,0,0
"NE",2020-02-18,0,0,0,0
"NE",2020-02-19,0,0,0,0
"NE",2020-02-20,0,0,0,0
"NE",2020-02-21,11,0,11,0
"NE",2020-02-22,11,0,0,0
"NE",2020-02-23,11,0,0,0
"NE",2020-02-24,11,0,0,0
"NE",2020-02-25,11,0,0,0
"NE",2020-02-26,11,0,0,0
"NE",2020-02-27,11,0,0,0
"NE",2020-02-28,11,0,0,0
"NE",2020-02-29,11,0,0,0
"NE",2020-03-01,11,0,0,0
"NE",2020-03-02,11,0,0,0
"NE",2020-03-03,11,0,0,0
"NE",2020-03-04,11,0,0,0
"NE",2020-03-05,11,0,0,0
"NE",2020-03-06,11,0,0,0
"NE",2020-03-07,11,0,0,0
"NE",2020-03-08,11,0,0,0
"NE",2020-03-09,11,0,0,0
"NE",2020-03-10,11,0,0,0
"NE",2020-03-11,11,0,0,0
"NE",2020-03-12,11,0,0,0
"NE",2020-03-13,13,0,2,0
"NE",2020-03-14,14,0,1,0
"NE",2020-03-15,17,0,3,0
"NE",2020-03-16,18,0,1,0
"NE",2020-03-17,21,0,3,0
"NE",2020-03-18,24,0,3,0
"NE",2020-03-19,29,0,5,0
"NE",2020-03-20,37,0,8,0
"NE",2020-03-21,38,0,1,0
"NE",2020-03-22,51,0,13,0
"NE",2020-03-23,51,0,0,0
"NE",2020-03-24,66,0,15,0
"NE",2020-03-25,71,0,5,0
"NE",2020-03-26,74,0,3,0
"NE",2020-03-27,82,0,8,0
"NE",2020-03-28,96,2,14,2
"NE",2020-03-29,108,2,12,0
"NE",2020-03-30,145,2,37,0
"NE",2020-03-31,172,3,27,1
"NE",2020-04-01,210,4,38,1
"NE",2020-04-02,246,5,36,1
"NE",2020-04-03,279,6,33,1
"NE",2020-04-04,321,6,42,0
"NE",2020-04-05,364,8,43,2
"NE",2020-04-06,417,9,53,1
"NE",2020-04-07,447,10,30,1
"NE",2020-04-08,519,12,72,2
"NE",2020-04-09,568,14,49,2
"NE",2020-04-10,635,15,67,1
"NE",2020-04-11,699,17,64,2
"NE",2020-04-12,791,17,92,0
"NE",2020-04-13,814,17,23,0
"NE",2020-04-14,897,20,83,3
"NE",2020-04-15,901,20,4,0
"NE",2020-04-16,952,21,51,1
"NE",2020-04-17,1066,24,114,3
"NE",2020-04-18,1249,24,183,0
"NE",2020-04-19,1474,28,225,4
"NE",2020-04-20,1648,33,174,5
"NE",2020-04-21,1685,33,37,0
"NE",2020-04-22,1813,38,128,5
"NE",2020-04-23,2202,47,389,9
"NE",2020-04-24,2424,50,222,3
"NE",2020-04-25,2719,50,295,0
"NE",2020-04-26,3028,56,309,6
"NE",2020-04-27,3358,56,330,0
"NE",2020-04-28,3517,56,159,0
"NE",2020-04-29,3851,56,334,0
"NE",2020-04-30,4281,70,430,14
"NE",2020-05-01,5008,73,727,3
"NE",2020-05-02,5317,73,309,0
"NE",2020-05-03,5661,78,344,5
"NE",2020-05-04,6037,78,376,0
"NE",2020-05-05,6373,78,336,0
"NE",2020-05-06,6689,78,316,0
"NE",2020-05-07,7334,91,645,13
"NE",2020-05-08,7818,91,484,0
"NE",2020-05-09,8093,91,275,0
"NE",2020-05-10,8171,91,78,0
"NE",2020-05-11,8407,98,236,7
"NE",2020-05-12,8532,100,125,2
"NE",2020-05-13,8912,103,380,3
"NE",2020-05-14,9260,103,348,0
"NE",2020-05-15,9610,113,350,10
"NE",2020-05-16,10220,123,610,10
"NE",2020-05-17,10220,123,0,0
"NE",2020-05-18,10625,123,405,0
"NE",2020-05-19,10854,123,229,0
"NE",2020-05-20,11122,138,268,15
"NE",2020-05-21,11427,138,305,0
"NE",2020-05-22,11662,147,235,9
"NE",2020-05-23,11963,147,301,0
"NE",2020-05-24,12134,147,171,0
"NE",2020-05-25,12362,147,228,0
"NE",2020-05-26,12619,147,257,0
"NH",2020-01-01,0,0,0,0
"NH",2020-01-02,0,0,0,0
"NH",2020-01-03,0,0,0,0
"NH",2020-01-04,0,0,0,0
"NH",2020-01-05,0,0,0,0
"NH",2020-01-06,0,0,0,0
"NH",2020-01-07,0,0,0,0
"NH",2020-01-08,0,0,0,0
"NH",2020-01-09,0,0,0,0
"NH",2020-01-10,0,0,0,0
"NH",2020-01-11,0,0,0,0
"NH",2020-01-12,0,0,0,0
"NH",2020-01-13,0,0,0,0
"NH",2020-01-14,0,0,0,0
"NH",2020-01-15,0,0,0,0
"NH",2020-01-16,0,0,0,0
"NH",2020-01-17,0,0,0,0
"NH",2020-01-18,0,0,0,0
"NH",2020-01-19,0,0,0,0
"NH",2020-01-20,0,0,0,0
"NH",2020-01-21,0,0,0,0
"NH",2020-01-22,0,0,0,0
"NH",2020-01-23,0,0,0,0
"NH",2020-01-24,0,0,0,0
"NH",2020-01-25,0,0,0,0
"NH",2020-01-26,0,0,0,0
"NH",2020-01-27,0,0,0,0
"NH",2020-01-28,0,0,0,0
"NH",2020-01-29,0,0,0,0
"NH",2020-01-30,0,0,0,0
"NH",2020-01-31,0,0,0,0
"NH",2020-02-01,0,0,0,0
"NH",2020-02-02,0,0,0,0
"NH",2020-02-03,0,0,0,0
"NH",2020-02-04,0,0,0,0
"NH",2020-02-05,0,0,0,0
"NH",2020-02-06,0,0,0,0
"NH",2020-02-07,0,0,0,0
"NH",2020-02-08,0,0,0,0
"NH",2020-02-09,0,0,0,0
"NH",2020-02-10,0,0,0,0
"NH",2020-02-11,0,0,0,0
"NH",2020-02-12,0,0,0,0
"NH",2020-02-13,0,0,0,0
"NH",2020-02-14,0,0,0,0
"NH",2020-02-15,0,0,0,0
"NH",2020-02-16,0,0,0,0
"NH",2020-02-17,0,0,0,0
"NH",2020-02-18,0,0,0,0
"NH",2020-02-19,0,0,0,0
"NH",2020-02-20,0,0,0,0
"NH",2020-02-21,0,0,0,0
"NH",2020-02-22,0,0,0,0
"NH",2020-02-23,0,0,0,0
"NH",2020-02-24,0,0,0,0
"NH",2020-02-25,0,0,0,0
"NH",2020-02-26,0,0,0,0
"NH",2020-02-27,0,0,0,0
"NH",2020-02-28,0,0,0,0
"NH",2020-02-29,0,0,0,0
"NH",2020-03-01,0,0,0,0
"NH",2020-03-02,1,0,1,0
"NH",2020-03-03,2,0,1,0
"NH",2020-03-04,2,0,0,0
"NH",2020-03-05,2,0,0,0
"NH",2020-03-06,2,0,0,0
"NH",2020-03-07,2,0,0,0
"NH",2020-03-08,6,0,4,0
"NH",2020-03-09,6,0,0,0
"NH",2020-03-10,6,0,0,0
"NH",2020-03-11,6,0,0,0
"NH",2020-03-12,6,0,0,0
"NH",2020-03-13,6,0,0,0
"NH",2020-03-14,7,0,1,0
"NH",2020-03-15,13,0,6,0
"NH",2020-03-16,17,0,4,0
"NH",2020-03-17,26,0,9,0
"NH",2020-03-18,26,0,0,0
"NH",2020-03-19,44,0,18,0
"NH",2020-03-20,44,0,0,0
"NH",2020-03-21,55,0,11,0
"NH",2020-03-22,74,0,19,0
"NH",2020-03-23,101,1,27,1
"NH",2020-03-24,101,1,0,0
"NH",2020-03-25,108,1,7,0
"NH",2020-03-26,137,1,29,0
"NH",2020-03-27,158,1,21,0
"NH",2020-03-28,187,2,29,1
"NH",2020-03-29,214,2,27,0
"NH",2020-03-30,314,3,100,1
"NH",2020-03-31,357,3,43,0
"NH",2020-04-01,367,3,10,0
"NH",2020-04-02,367,3,0,0
"NH",2020-04-03,479,5,112,2
"NH",2020-04-04,540,7,61,2
"NH",2020-04-05,621,9,81,2
"NH",2020-04-06,715,9,94,0
"NH",2020-04-07,715,9,0,0
"NH",2020-04-08,747,13,32,4
"NH",2020-04-09,819,21,72,8
"NH",2020-04-10,819,21,0,0
"NH",2020-04-11,885,22,66,1
"NH",2020-04-12,929,23,44,1
"NH",2020-04-13,985,23,56,0
"NH",2020-04-14,985,25,0,2
"NH",2020-04-15,1139,32,154,7
"NH",2020-04-16,1139,32,0,0
"NH",2020-04-17,1287,37,148,5
"NH",2020-04-18,1342,38,55,1
"NH",2020-04-19,1390,38,48,0
"NH",2020-04-20,1447,42,57,4
"NH",2020-04-21,1490,42,43,0
"NH",2020-04-22,1588,48,98,6
"NH",2020-04-23,1670,51,82,3
"NH",2020-04-24,1720,53,50,2
"NH",2020-04-25,1797,53,77,0
"NH",2020-04-26,1864,60,67,7
"NH",2020-04-27,1938,60,74,0
"NH",2020-04-28,2010,60,72,0
"NH",2020-04-29,2058,60,48,0
"NH",2020-04-30,2146,72,88,12
"NH",2020-05-01,2310,81,164,9
"NH",2020-05-02,2429,84,119,3
"NH",2020-05-03,2518,86,89,2
"NH",2020-05-04,2588,86,70,0
"NH",2020-05-05,2636,92,48,6
