Data as of,Start Date,End Date,State,Sex,Age group,COVID-19 Deaths,Total Deaths,Pneumonia Deaths,Pneumonia and COVID-19 Deaths,Influenza Deaths,"Pneumonia, Influenza, or COVID-19 Deaths",Footnote
02/17/2021,01/01/2020,02/13/2021,Nevada,Male,35-44 years,85,789,80,61,,105,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,Nevada,Male,45-54 years,237,1484,253,190,,302,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,Nevada,Male,50-64 years,583,3946,657,458,12,794,
02/17/2021,01/01/2020,02/13/2021,Nevada,Male,55-64 years,440,3061,502,344,10,608,
02/17/2021,01/01/2020,02/13/2021,Nevada,Male,65-74 years,763,4758,894,604,11,1063,
02/17/2021,01/01/2020,02/13/2021,Nevada,Male,75-84 years,846,5023,942,675,,1121,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,Nevada,Male,85 years and over,477,3425,542,381,,640,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,Nevada,Female,All Ages,1742,15070,2097,1350,26,2514,
02/17/2021,01/01/2020,02/13/2021,Nevada,Female,Under 1 year,0,69,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,Nevada,Female,0-17 years,,118,0,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,Nevada,Female,1-4 years,0,12,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,Nevada,Female,5-14 years,0,18,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,Nevada,Female,15-24 years,,106,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,Nevada,Female,18-29 years,11,192,,,0,15,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,Nevada,Female,25-34 years,16,234,20,11,,27,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,Nevada,Female,30-49 years,74,884,89,52,,117,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,Nevada,Female,35-44 years,26,401,30,17,,41,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,Nevada,Female,45-54 years,80,808,113,61,,137,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,Nevada,Female,50-64 years,265,2280,350,206,,416,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,Nevada,Female,55-64 years,226,1826,283,174,,339,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,Nevada,Female,65-74 years,413,3179,536,338,,616,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,Nevada,Female,75-84 years,540,4073,637,425,,756,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,Nevada,Female,85 years and over,438,4344,476,324,,593,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,Nevada,Unknown,All Ages,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,Nevada,Unknown,Under 1 year,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,Nevada,Unknown,0-17 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,Nevada,Unknown,1-4 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,Nevada,Unknown,5-14 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,Nevada,Unknown,15-24 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,Nevada,Unknown,18-29 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,Nevada,Unknown,25-34 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,Nevada,Unknown,30-49 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,Nevada,Unknown,35-44 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,Nevada,Unknown,45-54 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,Nevada,Unknown,50-64 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,Nevada,Unknown,55-64 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,Nevada,Unknown,65-74 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,Nevada,Unknown,75-84 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,Nevada,Unknown,85 years and over,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,New Hampshire,All Sexes,All Ages,1132,15067,966,300,37,1832,
02/17/2021,01/01/2020,02/13/2021,New Hampshire,Male,All Ages,563,7763,535,178,16,933,
02/17/2021,01/01/2020,02/13/2021,New Hampshire,Male,Under 1 year,0,28,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,New Hampshire,Male,0-17 years,0,61,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,New Hampshire,Male,1-4 years,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,New Hampshire,Male,5-14 years,0,11,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,New Hampshire,Male,15-24 years,,74,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,New Hampshire,Male,18-29 years,,140,0,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,New Hampshire,Male,25-34 years,,183,,,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,New Hampshire,Male,30-49 years,,517,13,,,19,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,New Hampshire,Male,35-44 years,,231,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,New Hampshire,Male,45-54 years,12,446,14,,,23,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,New Hampshire,Male,50-64 years,43,1304,65,14,,95,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,New Hampshire,Male,55-64 years,35,1042,55,12,0,78,
02/17/2021,01/01/2020,02/13/2021,New Hampshire,Male,65-74 years,105,1713,124,43,,189,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,New Hampshire,Male,75-84 years,188,1937,174,61,,307,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,New Hampshire,Male,85 years and over,217,2091,157,56,,320,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,New Hampshire,Female,All Ages,569,7304,431,122,21,899,
02/17/2021,01/01/2020,02/13/2021,New Hampshire,Female,Under 1 year,0,22,0,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,New Hampshire,Female,0-17 years,0,32,0,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,New Hampshire,Female,1-4 years,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,New Hampshire,Female,5-14 years,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,New Hampshire,Female,15-24 years,0,29,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,New Hampshire,Female,18-29 years,0,67,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,New Hampshire,Female,25-34 years,0,86,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,New Hampshire,Female,30-49 years,,257,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,New Hampshire,Female,35-44 years,0,111,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,New Hampshire,Female,45-54 years,,244,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,New Hampshire,Female,50-64 years,12,766,24,,,37,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,New Hampshire,Female,55-64 years,10,620,21,,,32,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,New Hampshire,Female,65-74 years,71,1166,86,26,,139,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,New Hampshire,Female,75-84 years,145,1781,124,34,,237,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,New Hampshire,Female,85 years and over,340,3235,192,59,,480,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,New Hampshire,Unknown,All Ages,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,New Hampshire,Unknown,Under 1 year,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,New Hampshire,Unknown,0-17 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,New Hampshire,Unknown,1-4 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,New Hampshire,Unknown,5-14 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,New Hampshire,Unknown,15-24 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,New Hampshire,Unknown,18-29 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,New Hampshire,Unknown,25-34 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,New Hampshire,Unknown,30-49 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,New Hampshire,Unknown,35-44 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,New Hampshire,Unknown,45-54 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,New Hampshire,Unknown,50-64 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,New Hampshire,Unknown,55-64 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,New Hampshire,Unknown,65-74 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,New Hampshire,Unknown,75-84 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,New Hampshire,Unknown,85 years and over,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,New Jersey,All Sexes,All Ages,20238,104655,14752,9973,155,25157,
02/17/2021,01/01/2020,02/13/2021,New Jersey,Male,All Ages,11069,53266,8185,5628,92,13711,
02/17/2021,01/01/2020,02/13/2021,New Jersey,Male,Under 1 year,,183,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,New Jersey,Male,0-17 years,,311,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,New Jersey,Male,1-4 years,0,39,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,New Jersey,Male,5-14 years,0,36,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,New Jersey,Male,15-24 years,15,443,13,,0,25,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,New Jersey,Male,18-29 years,50,967,36,18,0,68,
02/17/2021,01/01/2020,02/13/2021,New Jersey,Male,25-34 years,100,1297,64,48,,119,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,New Jersey,Male,30-49 years,616,4000,392,295,14,726,
02/17/2021,01/01/2020,02/13/2021,New Jersey,Male,35-44 years,260,1848,166,121,,307,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,New Jersey,Male,45-54 years,752,3660,487,369,13,883,
02/17/2021,01/01/2020,02/13/2021,New Jersey,Male,50-64 years,2190,10110,1513,1120,16,2598,
02/17/2021,01/01/2020,02/13/2021,New Jersey,Male,55-64 years,1729,7882,1211,892,11,2058,
02/17/2021,01/01/2020,02/13/2021,New Jersey,Male,65-74 years,2571,11112,1894,1350,17,3130,
02/17/2021,01/01/2020,02/13/2021,New Jersey,Male,75-84 years,2950,13026,2252,1553,21,3667,
02/17/2021,01/01/2020,02/13/2021,New Jersey,Male,85 years and over,2691,13740,2096,1292,24,3519,
02/17/2021,01/01/2020,02/13/2021,New Jersey,Female,All Ages,9168,51385,6566,4344,63,11445,
02/17/2021,01/01/2020,02/13/2021,New Jersey,Female,Under 1 year,0,161,,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,New Jersey,Female,0-17 years,,243,,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,New Jersey,Female,1-4 years,,24,0,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,New Jersey,Female,5-14 years,,32,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,New Jersey,Female,15-24 years,,170,,,0,11,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,New Jersey,Female,18-29 years,25,356,23,12,0,36,
02/17/2021,01/01/2020,02/13/2021,New Jersey,Female,25-34 years,45,477,38,20,,66,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,New Jersey,Female,30-49 years,205,1854,161,98,,272,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,New Jersey,Female,35-44 years,92,865,69,46,,116,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,New Jersey,Female,45-54 years,276,1862,219,140,,356,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,New Jersey,Female,50-64 years,1020,5850,740,516,,1251,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,New Jersey,Female,55-64 years,832,4712,591,419,,1010,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,New Jersey,Female,65-74 years,1486,7870,1090,754,,1827,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,New Jersey,Female,75-84 years,2435,12396,1847,1244,12,3049,
02/17/2021,01/01/2020,02/13/2021,New Jersey,Female,85 years and over,3995,22816,2702,1720,30,5004,
02/17/2021,01/01/2020,02/13/2021,New Jersey,Unknown,All Ages,,,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,New Jersey,Unknown,Under 1 year,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,New Jersey,Unknown,0-17 years,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,New Jersey,Unknown,1-4 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,New Jersey,Unknown,5-14 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,New Jersey,Unknown,15-24 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,New Jersey,Unknown,18-29 years,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,New Jersey,Unknown,25-34 years,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,New Jersey,Unknown,30-49 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,New Jersey,Unknown,35-44 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,New Jersey,Unknown,45-54 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,New Jersey,Unknown,50-64 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,New Jersey,Unknown,55-64 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,New Jersey,Unknown,65-74 years,,,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,New Jersey,Unknown,75-84 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,New Jersey,Unknown,85 years and over,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,New Mexico,All Sexes,All Ages,3252,24249,2689,1595,61,4405,
02/17/2021,01/01/2020,02/13/2021,New Mexico,Male,All Ages,1791,13120,1526,913,32,2435,
02/17/2021,01/01/2020,02/13/2021,New Mexico,Male,Under 1 year,0,49,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,New Mexico,Male,0-17 years,,128,,,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,New Mexico,Male,1-4 years,0,15,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,New Mexico,Male,5-14 years,,28,,,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,New Mexico,Male,15-24 years,,221,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,New Mexico,Male,18-29 years,15,442,15,,0,23,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,New Mexico,Male,25-34 years,41,578,33,20,0,54,
02/17/2021,01/01/2020,02/13/2021,New Mexico,Male,30-49 years,159,1497,135,95,,202,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,New Mexico,Male,35-44 years,72,728,60,44,,90,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,New Mexico,Male,45-54 years,146,1001,131,90,,194,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,New Mexico,Male,50-64 years,383,2571,318,209,10,502,
02/17/2021,01/01/2020,02/13/2021,New Mexico,Male,55-64 years,297,2018,242,156,,387,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,New Mexico,Male,65-74 years,431,2792,369,233,,575,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,New Mexico,Male,75-84 years,456,3037,393,229,,627,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,New Mexico,Male,85 years and over,346,2653,294,139,,503,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,New Mexico,Female,All Ages,1461,11129,1163,682,29,1970,
02/17/2021,01/01/2020,02/13/2021,New Mexico,Female,Under 1 year,0,35,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,New Mexico,Female,0-17 years,0,66,,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,New Mexico,Female,1-4 years,0,,,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,New Mexico,Female,5-14 years,0,10,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,New Mexico,Female,15-24 years,,86,,,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,New Mexico,Female,18-29 years,12,166,,,,18,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,New Mexico,Female,25-34 years,20,270,19,10,0,29,
02/17/2021,01/01/2020,02/13/2021,New Mexico,Female,30-49 years,91,808,88,58,,125,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,New Mexico,Female,35-44 years,44,380,42,28,,61,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,New Mexico,Female,45-54 years,91,610,74,55,,113,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,New Mexico,Female,50-64 years,238,1567,208,136,,319,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,New Mexico,Female,55-64 years,181,1208,166,102,,252,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,New Mexico,Female,65-74 years,307,2081,278,176,,413,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,New Mexico,Female,75-84 years,373,2728,297,158,,516,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,New Mexico,Female,85 years and over,440,3713,282,150,,576,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,New Mexico,Unknown,All Ages,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,New Mexico,Unknown,Under 1 year,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,New Mexico,Unknown,0-17 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,New Mexico,Unknown,1-4 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,New Mexico,Unknown,5-14 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,New Mexico,Unknown,15-24 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,New Mexico,Unknown,18-29 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,New Mexico,Unknown,25-34 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,New Mexico,Unknown,30-49 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,New Mexico,Unknown,35-44 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,New Mexico,Unknown,45-54 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,New Mexico,Unknown,50-64 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,New Mexico,Unknown,55-64 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,New Mexico,Unknown,65-74 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,New Mexico,Unknown,75-84 years,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,New Mexico,Unknown,85 years and over,0,0,0,0,0,0,
02/17/2021,01/01/2020,02/13/2021,New York,All Sexes,All Ages,20752,133905,17579,9193,284,29398,
02/17/2021,01/01/2020,02/13/2021,New York,Male,All Ages,10776,67235,9524,5077,143,15354,
02/17/2021,01/01/2020,02/13/2021,New York,Male,Under 1 year,,280,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,New York,Male,0-17 years,,481,,,,13,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,New York,Male,1-4 years,,44,,,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,New York,Male,5-14 years,,81,,,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,New York,Male,15-24 years,17,658,21,,0,30,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,New York,Male,18-29 years,43,1269,50,19,,75,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,New York,Male,25-34 years,65,1548,66,32,,101,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,New York,Male,30-49 years,401,4346,300,184,,524,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,New York,Male,35-44 years,172,2087,126,71,,229,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,New York,Male,45-54 years,518,3802,398,254,,669,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/17/2021,01/01/2020,02/13/2021,New York,Male,50-64 years,1716,11632,1406,845,27,2302,
02/17/2021,01/01/2020,02/13/2021,New York,Male,55-64 years,1388,9228,1145,683,24,1872,
02/17/2021,01/01/2020,02/13/2021,New York,Male,65-74 years,2458,14072,2101,1196,31,3390,
02/17/2021,01/01/2020,02/13/2021,New York,Male,75-84 years,2988,16717,2641,1426,36,4237,
02/17/2021,01/01/2020,02/13/2021,New York,Male,85 years and over,3166,18718,3019,1405,37,4813,
02/17/2021,01/01/2020,02/13/2021,New York,Female,All Ages,9976,66666,8055,4116,141,14044,
